Rec_Id,speaker,timestamp,utterance,annotation,source,utterance_length,Game_ID,voted_for,end_role,votes_target,winner
136,elliot,01:07,"She's freaking Tanner, I'm telling you.",Accusation,Ego4D,6,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,james,Werewolf,sukeshi,Werewolves
144,elliot,01:21,"This is what the Werewolf would say. Listen to this. She has behaved the entire time when she has been Werewolf, now she's trying to peg it on someone else so quickly.",Accusation,Ego4D,32,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,james,Werewolf,sukeshi,Werewolves
157,elliot,01:58,"No, I said I'm the Doppelganger and I saw the Isomniac.",Identity Declaration,Ego4D,11,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,james,Werewolf,sukeshi,Werewolves
157,elliot,01:58,"No, I said I'm the Doppelganger and I saw the Isomniac.",Defense,Ego4D,11,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,james,Werewolf,sukeshi,Werewolves
159,elliot,02:02,Why do I have to tell you who it was?,Interrogation,Ego4D,10,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,james,Werewolf,sukeshi,Werewolves
159,elliot,02:02,Why do I have to tell you who it was?,Defense,Ego4D,10,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,james,Werewolf,sukeshi,Werewolves
162,elliot,02:11,So why does that make me a Werewolf?,Defense,Ego4D,8,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,james,Werewolf,sukeshi,Werewolves
166,elliot,02:22,"What if I'm the Tanner. See, you don't know.",Accusation,Ego4D,9,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,james,Werewolf,sukeshi,Werewolves
166,elliot,02:22,"What if I'm the Tanner. See, you don't know.",Defense,Ego4D,9,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,james,Werewolf,sukeshi,Werewolves
168,elliot,02:25,You do know he made you a werewolf.,Accusation,Ego4D,8,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,james,Werewolf,sukeshi,Werewolves
168,elliot,02:25,You do know he made you a werewolf.,Evidence,Ego4D,8,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,james,Werewolf,sukeshi,Werewolves
170,elliot,02:31,Listen here...,No Strategy,Ego4D,2,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,james,Werewolf,sukeshi,Werewolves
180,elliot,02:56,I want to kill James.,Call for Action,Ego4D,5,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,james,Werewolf,sukeshi,Werewolves
185,elliot,03:03,James ,No Strategy,Ego4D,1,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,james,Werewolf,sukeshi,Werewolves
2,sean,00:37,veryone knows who the werewolf is.,No Strategy,Ego4D,6,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,zack,Werewolf,zack,Werewolves
4,sean,00:49,Yeah.,No Strategy,Ego4D,1,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,zack,Werewolf,zack,Werewolves
6,sean,00:49,So we know who the werewolf is.,No Strategy,Ego4D,7,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,zack,Werewolf,zack,Werewolves
13,sean,00:49,Sounds like frogs.,No Strategy,Ego4D,3,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,zack,Werewolf,zack,Werewolves
21,sean,01:42,I'm a willager.,Identity Declaration,Ego4D,3,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,zack,Werewolf,zack,Werewolves
30,sean,02:04,You a villager?,Interrogation,Ego4D,3,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,zack,Werewolf,zack,Werewolves
38,sean,02:19,Could be the werewolf for all he knows.,Accusation,Ego4D,8,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,zack,Werewolf,zack,Werewolves
40,sean,02:22,The man's a drunk. Going to get myself an M&M.,No Strategy,Ego4D,10,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,zack,Werewolf,zack,Werewolves
44,sean,02:40,Villager.,Identity Declaration,Ego4D,1,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,zack,Werewolf,zack,Werewolves
50,sean,02:53,Ooh.,No Strategy,Ego4D,1,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,zack,Werewolf,zack,Werewolves
58,sean,03:08,"Wait, what?",Interrogation,Ego4D,2,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,zack,Werewolf,zack,Werewolves
60,sean,03:10,So he was the seer.,Interrogation,Ego4D,5,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,zack,Werewolf,zack,Werewolves
63,sean,03:13,Then how do you know he's the seer now?,Interrogation,Ego4D,9,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,zack,Werewolf,zack,Werewolves
65,sean,03:18,Oh.,No Strategy,Ego4D,1,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,zack,Werewolf,zack,Werewolves
67,sean,03:23,Okay troublemaker.,Accusation,Ego4D,2,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,zack,Werewolf,zack,Werewolves
69,sean,03:24,Interesting.,No Strategy,Ego4D,1,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,zack,Werewolf,zack,Werewolves
82,sean,04:08,"Honestly, doing stuff in third person is so suspicious. It's so weird to talk in third person.",No Strategy,Ego4D,17,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,zack,Werewolf,zack,Werewolves
88,sean,04:27,"I was completely unaware that I am a werewolf, because I drank too much. Basically.",No Strategy,Ego4D,15,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,zack,Werewolf,zack,Werewolves
93,sean,04:37,"I was about to say, which half is true?",Interrogation,Ego4D,9,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,zack,Werewolf,zack,Werewolves
95,sean,04:42,Hm.,No Strategy,Ego4D,1,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,zack,Werewolf,zack,Werewolves
112,sean,00:13,So what roles are in the game again?,Interrogation,Ego4D,8,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,zack,Werewolf,zack,Werewolves
114,sean,00:19,"I'm sorry, in play.",No Strategy,Ego4D,4,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,zack,Werewolf,zack,Werewolves
116,sean,00:24,One of these is Drunk. I'm assuming the one that's closest to him.,Accusation,Ego4D,13,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,zack,Werewolf,zack,Werewolves
118,sean,00:29,"It is also, I guess.",No Strategy,Ego4D,5,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,zack,Werewolf,zack,Werewolves
122,sean,00:40,Didn't you say? What?,Interrogation,Ego4D,4,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,zack,Werewolf,zack,Werewolves
124,sean,00:42,Who's the Seer?,Interrogation,Ego4D,3,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,zack,Werewolf,zack,Werewolves
126,sean,00:53,And then he saw that there was a Seer in the middle?,Interrogation,Ego4D,12,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,zack,Werewolf,zack,Werewolves
129,sean,00:59,It's possible that he...,No Strategy,Ego4D,4,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,zack,Werewolf,zack,Werewolves
131,sean,01:02,It's possible that he was Werewolf. And he saw the Seer in the middle.,Accusation,Ego4D,14,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,zack,Werewolf,zack,Werewolves
133,sean,01:07,So then you could say Seer.,No Strategy,Ego4D,6,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,zack,Werewolf,zack,Werewolves
136,sean,01:23,"Then you, well I guess he, didn't know you were Drunk at the time, was Drunk at the time.",No Strategy,Ego4D,19,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,zack,Werewolf,zack,Werewolves
138,sean,01:33,You did not know you were the Drunk role.,Interrogation,Ego4D,9,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,zack,Werewolf,zack,Werewolves
140,sean,01:37,"If you're the Drunk role, then you're going to pick something from the mid. The things is you wouldn't know what that thing in the middle would be.",No Strategy,Ego4D,28,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,zack,Werewolf,zack,Werewolves
147,sean,01:53,I just can't think of any other way to get myself out of this. I'm basically the Tanner.,Identity Declaration,Ego4D,18,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,zack,Werewolf,zack,Werewolves
158,sean,02:15,He was Troublemaker.,Accusation,Ego4D,3,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,zack,Werewolf,zack,Werewolves
160,sean,02:17,Apparently he's Troublemaker.,Accusation,Ego4D,3,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,zack,Werewolf,zack,Werewolves
162,sean,02:19,So he says.,No Strategy,Ego4D,3,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,zack,Werewolf,zack,Werewolves
167,sean,02:25,"Give a second. So with Hunter the Troublemaker and he switched us, would there be any incentive if he was the Werewolf to say that these were switched?",Interrogation,Ego4D,28,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,zack,Werewolf,zack,Werewolves
167,sean,02:25,"Give a second. So with Hunter the Troublemaker and he switched us, would there be any incentive if he was the Werewolf to say that these were switched?",Evidence,Ego4D,28,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,zack,Werewolf,zack,Werewolves
177,sean,03:22,There's no way I know I'm the Werewolf right now.,Defense,Ego4D,10,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,zack,Werewolf,zack,Werewolves
181,sean,03:31,"Yeah, I was a Villager. Yeah.",Identity Declaration,Ego4D,6,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,zack,Werewolf,zack,Werewolves
183,sean,03:33,"I was like, wait, but I didn't do anything. So yeah. I had the Villager. So it's like, I don't know if I'm actually the Werewolf or not. So anything that I'm doing...",Identity Declaration,Ego4D,33,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,zack,Werewolf,zack,Werewolves
183,sean,03:33,"I was like, wait, but I didn't do anything. So yeah. I had the Villager. So it's like, I don't know if I'm actually the Werewolf or not. So anything that I'm doing...",Defense,Ego4D,33,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,zack,Werewolf,zack,Werewolves
185,sean,03:44,Everything that I'm doing right now.,No Strategy,Ego4D,6,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,zack,Werewolf,zack,Werewolves
189,sean,04:02,I mean.,No Strategy,Ego4D,2,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,zack,Werewolf,zack,Werewolves
195,sean,04:10,"Wait, why would he lose if we voted me out?",Interrogation,Ego4D,10,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,zack,Werewolf,zack,Werewolves
198,sean,04:16,"Oh, okay. That's okay. Nevermind. I'm sorry.",No Strategy,Ego4D,7,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,zack,Werewolf,zack,Werewolves
3,zack,00:37,Me?,No Strategy,Ego4D,1,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,zack,Villager,zack,Werewolves
5,zack,00:49,Why did you lay on me?,No Strategy,Ego4D,6,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,zack,Villager,zack,Werewolves
7,zack,00:49,"Oh true, my bad my bad.",No Strategy,Ego4D,6,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,zack,Villager,zack,Werewolves
16,zack,01:36,Good morning.,No Strategy,Ego4D,2,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,zack,Villager,zack,Werewolves
28,zack,02:01,You got me!,No Strategy,Ego4D,3,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,zack,Villager,zack,Werewolves
47,zack,02:40,"I'm a seer, and I looked in there and I forgot what the card was.",Identity Declaration,Ego4D,15,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,zack,Villager,zack,Werewolves
47,zack,02:40,"I'm a seer, and I looked in there and I forgot what the card was.",Evidence,Ego4D,15,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,zack,Villager,zack,Werewolves
49,zack,02:52,Damn.,No Strategy,Ego4D,1,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,zack,Villager,zack,Werewolves
52,zack,03:00,No I know.,No Strategy,Ego4D,3,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,zack,Villager,zack,Werewolves
54,zack,03:03,Exactly.,No Strategy,Ego4D,1,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,zack,Villager,zack,Werewolves
56,zack,03:04,Exactly! You know what I'm talking about.,No Strategy,Ego4D,7,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,zack,Villager,zack,Werewolves
61,zack,03:11,Yeah.,Evidence,Ego4D,1,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,zack,Villager,zack,Werewolves
74,zack,03:44,Oh it was just me.,No Strategy,Ego4D,5,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,zack,Villager,zack,Werewolves
91,zack,04:36,Happens to the best of us.,No Strategy,Ego4D,6,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,zack,Villager,zack,Werewolves
99,zack,04:53,Yeah.,No Strategy,Ego4D,1,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,zack,Villager,zack,Werewolves
109,zack,00:06,Anyway.,No Strategy,Ego4D,1,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,zack,Villager,zack,Werewolves
111,zack,00:11,I have no idea what's happening anymore. I lost track.,No Strategy,Ego4D,10,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,zack,Villager,zack,Werewolves
123,zack,00:41,I was.,Identity Declaration,Ego4D,2,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,zack,Villager,zack,Werewolves
155,zack,02:07,"Sean's sitting here going, ""I want to die"".",No Strategy,Ego4D,8,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,zack,Villager,zack,Werewolves
156,zack,02:12,Insomniac was one of the three...,Evidence,Ego4D,6,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,zack,Villager,zack,Werewolves
173,zack,03:16,I saw that eyebrow twitch.,No Strategy,Ego4D,5,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,zack,Villager,zack,Werewolves
187,zack,03:50,What?,Interrogation,Ego4D,1,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,zack,Villager,zack,Werewolves
191,zack,04:06,True.,No Strategy,Ego4D,1,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,zack,Villager,zack,Werewolves
8,hunter,00:49,But you could also skip on a troublemaker?,No Strategy,Ego4D,8,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,sean,Troublemaker,zack,Werewolves
11,hunter,00:49,Oh he's got the big creaks,No Strategy,Ego4D,6,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,sean,Troublemaker,zack,Werewolves
18,hunter,01:36,Morning,No Strategy,Ego4D,1,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,sean,Troublemaker,zack,Werewolves
20,hunter,01:39,We're going to have to get used to this dynamic of there not being a robber.,No Strategy,Ego4D,16,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,sean,Troublemaker,zack,Werewolves
25,hunter,01:57,Correct.,No Strategy,Ego4D,1,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,sean,Troublemaker,zack,Werewolves
27,hunter,01:58,You guys a villager?,Interrogation,Ego4D,4,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,sean,Troublemaker,zack,Werewolves
31,hunter,02:04,Who is the drunk? Or who used to be the drunk?,Interrogation,Ego4D,11,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,sean,Troublemaker,zack,Werewolves
33,hunter,02:16,Really?,Interrogation,Ego4D,1,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,sean,Troublemaker,zack,Werewolves
35,hunter,02:17,So now you have no idea what you are?,Interrogation,Ego4D,9,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,sean,Troublemaker,zack,Werewolves
37,hunter,02:19,All right,No Strategy,Ego4D,2,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,sean,Troublemaker,zack,Werewolves
41,hunter,02:27,Is it actually an M&M?,No Strategy,Ego4D,5,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,sean,Troublemaker,zack,Werewolves
43,hunter,02:39,What are you?,Interrogation,Ego4D,3,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,sean,Troublemaker,zack,Werewolves
46,hunter,02:40,Who are you?,Interrogation,Ego4D,3,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,sean,Troublemaker,zack,Werewolves
48,hunter,02:50,"Well I hate to tell you chief, but you're not the seer.",Accusation,Ego4D,12,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,sean,Troublemaker,zack,Werewolves
53,hunter,03:02,"But that's fine, because you're a villager now.",Accusation,Ego4D,8,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,sean,Troublemaker,zack,Werewolves
55,hunter,03:04,Yeah.,No Strategy,Ego4D,1,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,sean,Troublemaker,zack,Werewolves
62,hunter,03:11,No.,Accusation,Ego4D,1,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,sean,Troublemaker,zack,Werewolves
64,hunter,03:15,No I'm saying he's the villager now.,Accusation,Ego4D,7,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,sean,Troublemaker,zack,Werewolves
66,hunter,03:18,Cause these two got swapped.,Evidence,Ego4D,5,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,sean,Troublemaker,zack,Werewolves
68,hunter,03:24,Yep.,Identity Declaration,Ego4D,1,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,sean,Troublemaker,zack,Werewolves
71,hunter,03:30,That's true.,No Strategy,Ego4D,2,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,sean,Troublemaker,zack,Werewolves
73,hunter,03:44,"So Zack, there are one or two werewolves in this game.",No Strategy,Ego4D,11,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,sean,Troublemaker,zack,Werewolves
77,hunter,03:55,So what I'm hearing is Sean and Jacob.,Accusation,Ego4D,8,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,sean,Troublemaker,zack,Werewolves
79,hunter,04:02,"Jacob is a maybe. Don't refer to yourself in third person, that's so weird.",Accusation,Ego4D,14,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,sean,Troublemaker,zack,Werewolves
81,hunter,04:06,Yes.,No Strategy,Ego4D,1,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,sean,Troublemaker,zack,Werewolves
84,hunter,04:19,"You say ""my role is a maybe""",No Strategy,Ego4D,7,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,sean,Troublemaker,zack,Werewolves
86,hunter,04:22,My drunk self-,No Strategy,Ego4D,3,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,sean,Troublemaker,zack,Werewolves
90,hunter,04:36,"See, half of that was true.",No Strategy,Ego4D,6,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,sean,Troublemaker,zack,Werewolves
92,hunter,04:37,He's the werewolf but he doesn't... he's not-,Accusation,Ego4D,8,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,sean,Troublemaker,zack,Werewolves
97,hunter,04:45,"No, I'm kidding, because... you really threw Seanson under the bus with that answer.",Accusation,Ego4D,14,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,sean,Troublemaker,zack,Werewolves
100,hunter,04:54,But I could definitely believe it because you didn't know that you were switched until after you identified as the seer.,Defense,Ego4D,21,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,sean,Troublemaker,zack,Werewolves
102,hunter,05:01,Yeah.,Identity Declaration,Ego4D,1,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,sean,Troublemaker,zack,Werewolves
104,hunter,05:05,That's why I was taking so big of circles in the couch so I-,No Strategy,Ego4D,14,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,sean,Troublemaker,zack,Werewolves
106,hunter,00:03,"No, you're at my house now.",No Strategy,Ego4D,6,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,sean,Troublemaker,zack,Werewolves
108,hunter,00:06,All right.,No Strategy,Ego4D,2,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,sean,Troublemaker,zack,Werewolves
113,hunter,00:16,"In the act like the game, game? Or like in play?",Interrogation,Ego4D,11,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,sean,Troublemaker,zack,Werewolves
115,hunter,00:21,"Uh, troublemaker, not Drunk anymore.",No Strategy,Ego4D,5,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,sean,Troublemaker,zack,Werewolves
117,hunter,00:27,Probably.,No Strategy,Ego4D,1,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,sean,Troublemaker,zack,Werewolves
120,hunter,00:38,"Wait, so you said you're a Werewolf?",Interrogation,Ego4D,7,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,sean,Troublemaker,zack,Werewolves
125,hunter,00:43,He identified as the Seer first and forgot what was in the middle. But does that mean that you also looked at the middle as a Werewolf as the only Werewolf?,Interrogation,Ego4D,31,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,sean,Troublemaker,zack,Werewolves
127,hunter,00:55,"Oh no, that was pretty genuine.",No Strategy,Ego4D,6,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,sean,Troublemaker,zack,Werewolves
134,hunter,01:10,But that's the only card that he saw in the middle.,Accusation,Ego4D,11,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,sean,Troublemaker,zack,Werewolves
141,hunter,01:43,You know when you're convincing...,No Strategy,Ego4D,5,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,sean,Troublemaker,zack,Werewolves
143,hunter,01:45,You're stating a case that he was a Werewolf.,No Strategy,Ego4D,9,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,sean,Troublemaker,zack,Werewolves
145,hunter,01:50,You're voted out.,No Strategy,Ego4D,3,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,sean,Troublemaker,zack,Werewolves
148,hunter,01:59,Got it.,No Strategy,Ego4D,2,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,sean,Troublemaker,zack,Werewolves
150,hunter,02:00,"Wait, we don't have the Tanner in the game. Do we?",Interrogation,Ego4D,11,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,sean,Troublemaker,zack,Werewolves
152,hunter,02:05,Okay.,No Strategy,Ego4D,1,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,sean,Troublemaker,zack,Werewolves
153,hunter,02:05,"I was about to say ""plot twist!""",No Strategy,Ego4D,7,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,sean,Troublemaker,zack,Werewolves
164,hunter,02:22,Yep.,No Strategy,Ego4D,1,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,sean,Troublemaker,zack,Werewolves
168,hunter,02:41,"Only because in the interest of political...It's not political, but in debate. Yes, there is. Because if I knew that Zack was the Werewolf and I said, I switched these two, then you would be Werewolf. And we vote the villager out and both roles would survive.",Evidence,Ego4D,47,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,sean,Troublemaker,zack,Werewolves
172,hunter,03:07,I don't know.,No Strategy,Ego4D,3,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,sean,Troublemaker,zack,Werewolves
175,hunter,03:19,He's nervous.,No Strategy,Ego4D,2,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,sean,Troublemaker,zack,Werewolves
179,hunter,03:24,What were you at the beginning?,Interrogation,Ego4D,6,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,sean,Troublemaker,zack,Werewolves
180,hunter,03:29,Villager. Got it. Actually. Yeah. I think you were a Villager.,Identity Declaration,Ego4D,11,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,sean,Troublemaker,zack,Werewolves
184,hunter,03:41,It's all riding on Zack's lie.,Accusation,Ego4D,6,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,sean,Troublemaker,zack,Werewolves
186,hunter,03:44,"I know I switched those two. So even if we vote him out, you still won't win.",No Strategy,Ego4D,17,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,sean,Troublemaker,zack,Werewolves
188,hunter,03:51,"So if you were the Werewolf and you don't believe me that we switched those two, we're trying to get him voted out to the one Werewolf would be left. I did switch those two. So you'd be screwed either way.",Evidence,Ego4D,41,game10 - 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,sean,Troublemaker,zack,Werewolves
